Gene_symbol,log2FC_RNA,log2FC_Protein,RNA_diff,Protein_diff,RNA_protein_diff,diff_colour,Final_colour
GLUL,-0.10712922965347405,-1.0995221518132343,No,Down,0.9923929221597603,Small,ltblue
GLYR1,-0.04187335064439157,-0.1699576419708464,No,No,0.12808429132645482,Small,grey
GM2A,-3.456847586127759,-0.6611792694822514,Down,No,-2.7956683166455076,Big,blue
GMDS,-0.4839808650072186,0.07101131326032828,No,No,-0.5549921782675469,Small,grey
GMEB1,1.4411811880782566,-0.7619361771117479,Up,No,2.2031173651900042,Big,blue
GMFB,-0.21232977124342467,0.2564374524777193,No,No,-0.468767223721144,Small,grey
GMFG,-2.29026447202516,-0.2166526527359851,Down,No,-2.073611819289175,Big,blue
GMIP,0.6015715115574389,1.2922554812356744,No,Up,-0.6906839696782354,Small,ltblue
GMPPA,0.27052139249546614,-0.14747423983306263,No,No,0.41799563232852877,Small,grey
GMPPB,0.18608799666900344,-0.1381189253391959,No,No,0.32420692200819934,Small,grey
GMPR2,0.046483627747357925,-0.6218969861187986,No,No,0.6683806138661565,Small,grey
GMPS,1.0504852979241506,-0.22335372798805864,Up,No,1.2738390259122092,Big,blue
GNA11,-0.28949015745230344,1.3551129102705026,No,Up,-1.644603067722806,Big,ltblue
GNA12,0.34085679102657984,1.3580354185122179,No,Up,-1.017178627485638,Big,ltblue
GNA13,0.6824492088399832,0.8272459055237285,No,No,-0.14479669668374529,Small,grey
GNAI1,1.3863822545702433,4.447312115359562,Up,Up,-3.0609298607893187,Big,orange
GNAI3,0.4467666226539695,0.7636087681449801,No,No,-0.31684214549101064,Small,grey
GNAO1,-0.9068460616438996,0.8888862363606158,No,No,-1.7957322980045154,Big,grey
GNAQ,-0.5430604049914285,1.89590595981179,No,Up,-2.4389663648032185,Big,ltblue
GNAZ,0.4645661756740438,1.3347509396259643,No,Up,-0.8701847639519205,Small,ltblue
GNB1,0.013258392035040423,1.7684086418170875,No,Up,-1.755150249782047,Big,ltblue
GNB1L,0.5876338645870227,-0.014710783375440961,No,No,0.6023446479624637,Small,grey
GNB4,-0.3205407063483934,1.833205796135835,No,Up,-2.1537465024842284,Big,ltblue
GNB5,-0.3105127764243245,0.3198685727090691,No,No,-0.6303813491333936,Small,grey
GNE,0.5006173737249138,0.38280680913791976,No,No,0.11781056458699402,Small,grey
GNG10,-0.41451879791994295,-1.5581030406552143,No,Down,1.1435842427352714,Big,ltblue
GNG12,-2.521465467840334,-0.965877308747805,Down,No,-1.5555881590925291,Big,blue
GNG2,-0.35034971169454376,1.6956019338300212,No,Up,-2.045951645524565,Big,ltblue
GNG3,-0.9255647356729009,0.831036841089265,No,No,-1.7566015767621659,Big,grey
GNG4,0.04424810387666955,0.38394419449566364,No,No,-0.3396960906189941,Small,grey
GNG8,0.3683402356380032,1.5391588111080319,No,Up,-1.1708185754700287,Big,ltblue
GNL1,-0.5040540216955982,-0.06825205776852528,No,No,-0.43580196392707293,Small,grey
GNL2,0.2699550553669452,-1.0322795430136384,No,Down,1.3022345983805836,Big,ltblue
GNL3,0.9037691957225888,-0.47953404241260245,No,No,1.3833032381351913,Big,grey
GNL3L,-0.7357843428570325,-1.4473207811723805,No,Down,0.711536438315348,Small,ltblue
GNPAT,0.34409715165024224,0.3110355629205728,No,No,0.03306158872966947,Small,grey
GNPDA1,-0.026973165246646946,-0.17361367509408687,No,No,0.14664050984743993,Small,grey
GNPDA2,-0.15834897848109142,0.6653906481843581,No,No,-0.8237396266654495,Small,grey
GNPNAT1,0.23151024700167033,-0.3495844377902273,No,No,0.5810946847918976,Small,grey
GNPTAB,0.3355412815503698,0.4925984825724963,No,No,-0.1570572010221265,Small,grey
GNS,-0.4224186629567108,-0.6153361497646745,No,No,0.19291748680796372,Small,grey
GOLGA1,-0.0036626561147372616,-0.27301014318116046,No,No,0.2693474870664232,Small,grey
GOLGA2,-0.15991354867191632,-0.05459469468651079,No,No,-0.10531885398540553,Small,grey
GOLGA3,0.2808399732813083,0.22332801742591357,No,No,0.0575119558553947,Small,grey
GOLGA4,0.40607229268336975,-0.4667985625067459,No,No,0.8728708551901156,Small,grey
GOLGA5,0.6845068398217196,-0.07175551019892268,No,No,0.7562623500206422,Small,grey
GOLGA7,0.30041601105620064,0.3286013911283767,No,No,-0.02818538007217608,Small,grey
GOLGA7B,0.8638061632407661,1.3841434913330604,No,Up,-0.5203373280922943,Small,ltblue
GOLGB1,0.8330050503856548,-0.2723104521270212,No,No,1.105315502512676,Big,grey
GOLIM4,-1.22813861928672,-1.663598388836351,Down,Down,0.43545976954963095,Small,yellow
GOLM1,0.27416389232252136,0.4590780602380544,No,No,-0.18491416791553306,Small,grey
GOLPH3,0.2765692000758535,-0.2764658391525856,No,No,0.5530350392284391,Small,grey
GON7,NA,-0.6535495859785678,NA,No,NA,NA,NA
GOPC,0.11707343660572311,0.4568207635149548,No,No,-0.3397473269092317,Small,grey
GORAB,0.8416157566667457,-0.8308138948815929,No,No,1.6724296515483386,Big,grey
GORASP2,0.20272407840690576,-0.045761080326856884,No,No,0.24848515873376265,Small,grey
GOSR1,-0.3231759454906584,-0.4339499814577623,No,No,0.11077403596710389,Small,grey
GOSR2,0.3771260001404291,0.376080018218623,No,No,0.0010459819218060495,Small,grey
GOT1,-1.232849215414607,-0.15527917760888954,Down,No,-1.0775700378057174,Big,blue
GOT2,-0.018988308407722698,-0.05257096284817386,No,No,0.033582654440451165,Small,grey
GPAA1,0.6368999411454599,-0.07610297908579167,No,No,0.7130029202312516,Small,grey
GPALPP1,NA,-0.7240760824083301,NA,No,NA,NA,NA
GPAM,0.661992757948082,0.6815806908897759,No,No,-0.01958793294169392,Small,grey
GPAT4,NA,0.4347758619593858,NA,No,NA,NA,NA
GPATCH1,0.8977168333681775,-0.5329260800825875,No,No,1.430642913450765,Big,grey
GPATCH2,0.2276531931219989,-0.19385084068779257,No,No,0.42150403380979146,Small,grey
GPATCH4,0.0017951699605416316,-0.42566905100873065,No,No,0.4274642209692723,Small,grey
GPATCH8,0.6814011796943016,-0.5452761010070155,No,No,1.226677280701317,Big,grey
GPC1,-0.5067067372858407,-0.8232784675419769,No,No,0.31657173025613616,Small,grey
GPC2,0.8146942390757133,-0.2562339281565489,No,No,1.0709281672322621,Big,grey
GPC4,-0.2866978751582334,-1.798662665672099,No,Down,1.5119647905138656,Big,ltblue
GPC5,-3.303639327464973,-0.926117871287591,Down,No,-2.377521456177382,Big,blue
GPC6,-1.2844240790453725,-1.8481753033699286,Down,Down,0.5637512243245562,Small,yellow
GPCPD1,-0.5540937828640364,-0.3899090578800255,No,No,-0.16418472498401093,Small,grey
GPD1,1.6651531709298835,-1.3495122887327504,Up,Down,3.014665459662634,Big,red
GPD1L,1.0960444466195662,1.6292117551806662,Up,Up,-0.5331673085611,Small,yellow
GPD2,0.1277154929945179,0.23006247306782868,No,No,-0.10234698007331078,Small,grey
GPHN,0.25958914252733756,0.5262688030591178,No,No,-0.26667966053178027,Small,grey
GPI,-0.19553800082326944,0.35594382187499995,No,No,-0.5514818226982694,Small,grey
GPKOW,0.5291223097852935,-0.7848215941907082,No,No,1.3139439039760017,Big,grey
GPM6A,1.1353921922548444,2.949381689549348,Up,Up,-1.8139894972945036,Big,orange
GPM6B,-0.7663258445710648,0.7513092231363245,No,No,-1.5176350677073893,Big,grey
GPN1,0.568986982565816,-0.25032335408424,No,No,0.819310336650056,Small,grey
GPN3,0.32186961405502634,-0.43703327593418173,No,No,0.7589028899892081,Small,grey
GPR107,-0.1909384532637799,-0.07084116012019415,No,No,-0.12009729314358575,Small,grey
GPR37,2.9970379259135496,1.3525164147207858,Up,Up,1.6445215111927638,Big,orange
GPR89B,0.6319795603310707,0.16909073608575653,No,No,0.4628888242453142,Small,grey
GPRASP1,-0.6472659928850173,0.35919535260405144,No,No,-1.0064613454890687,Big,grey
GPRASP2,0.034343446950118484,0.308356075313835,No,No,-0.27401262836371654,Small,grey
GPRC5B,0.7153634771555013,0.4488333512523477,No,No,0.2665301259031536,Small,grey
GPRIN1,0.873517317524998,1.2097585084671518,No,Up,-0.3362411909421539,Small,ltblue
GPRIN2,-1.788265182330448,-0.7562588325389816,Down,No,-1.0320063497914664,Big,blue
GPRIN3,1.3253650195749518,0.06139258959776406,Up,No,1.2639724299771877,Big,blue
GPS1,0.5290022355478552,0.12138372026297439,No,No,0.4076185152848808,Small,grey
GPS2,0.5015558666404987,-0.5574371409544989,No,No,1.0589930075949976,Big,grey
GPSM1,0.22815740640848148,0.9087701792713432,No,No,-0.6806127728628617,Small,grey
GPSM2,-0.17933788148438468,-1.6136628129744643,No,Down,1.4343249314900797,Big,ltblue
GPT2,0.334932913158414,-1.573074905067525,No,Down,1.908007818225939,Big,ltblue
GPX1,0.16932371149530656,0.24203597387666242,No,No,-0.07271226238135586,Small,grey
GPX4,0.20836099842796152,-0.08660511147367345,No,No,0.29496610990163497,Small,grey
GPX7,-0.20080137613642357,-1.17971791354236,No,Down,0.9789165374059365,Small,ltblue
GPX8,-2.1837788023760893,-1.4494204933045074,Down,Down,-0.734358309071582,Small,yellow
GRAMD1A,0.4836308517231682,0.22476745849658464,No,No,0.2588633932265836,Small,grey
GRAMD1B,0.034173377997946286,0.9011037826873807,No,No,-0.8669304046894344,Small,grey
GRAMD4,1.089102093917215,0.10736626946938266,Up,No,0.9817358244478323,Small,blue
GRB10,0.2612002969540925,-0.32638774307806173,No,No,0.5875880400321543,Small,grey
GRB2,0.658298841891936,1.37848465640322,No,Up,-0.720185814511284,Small,ltblue
GRHPR,-0.27732039577317824,-0.3554343687207062,No,No,0.07811397294752798,Small,grey
GRIA1,2.111276279815752,-0.014494826654589232,Up,No,2.1257711064703413,Big,blue
GRIA2,-0.6047541595504518,-0.34246144431190473,No,No,-0.262292715238547,Small,grey
GRIA4,-2.0715476926627585,0.039488289880975636,Down,No,-2.111035982543734,Big,blue
GRID1,0.7203558406197816,0.2306994555073043,No,No,0.48965638511247733,Small,grey
GRID2,-1.1896672458590807,-1.0180441754697611,Down,Down,-0.17162307038931957,Small,yellow
GRIK2,0.8116605279695825,0.31016660274307917,No,No,0.5014939252265034,Small,grey
GRIK3,-0.173080825571426,0.29975560754405883,No,No,-0.47283643311548484,Small,grey
GRIN1,-0.33394658664248045,0.3897603240751586,No,No,-0.723706910717639,Small,grey
GRIN2B,-0.6399242186802221,0.47246080086942044,No,No,-1.1123850195496425,Big,grey
GRIP1,1.8858099764790468,0.775741148990722,Up,No,1.1100688274883248,Big,blue
GRIPAP1,0.34839383726366036,0.2405857300939651,No,No,0.10780810716969524,Small,grey
GRK2,NA,1.1057977918743624,NA,Up,NA,NA,NA
GRK3,NA,2.1831949764746863,NA,Up,NA,NA,NA
GRK5,-0.06643093948538992,-0.6542608110884078,No,No,0.5878298716030179,Small,grey
GRK6,1.0227545946846779,1.0760682206954133,Up,Up,-0.053313626010735415,Small,yellow
GRM2,0.70195607150376,1.4187832720548759,No,Up,-0.7168272005511158,Small,ltblue
GRM3,-0.29123326181216314,-0.6691279631850993,No,No,0.3778947013729361,Small,grey
GRM7,1.3793194880085131,1.9256397936999647,Up,Up,-0.5463203056914516,Small,yellow
GRPEL1,0.316293853934805,-0.03642924806049308,No,No,0.3527231019952981,Small,grey
GRPEL2,0.1495352026565433,0.31943854286166395,No,No,-0.16990334020512066,Small,grey
GRSF1,0.19127610119143945,-0.434528232832184,No,No,0.6258043340236235,Small,grey
GRWD1,-0.03374554013434894,-0.593893923851688,No,No,0.5601483837173391,Small,grey
GSDME,NA,0.3703506804913488,NA,No,NA,NA,NA
GSE1,NA,-1.5356761909789016,NA,Down,NA,NA,NA
GSK3A,0.23817574423277588,0.8912691602485303,No,No,-0.6530934160157544,Small,grey
GSK3B,-0.1641198179812431,0.9506515402310152,No,No,-1.1147713582122583,Big,grey
GSN,-1.7340491303077405,-0.03270131906847773,Down,No,-1.7013478112392628,Big,blue
GSPT1,-0.03486799002569008,0.35133962649549844,No,No,-0.3862076165211885,Small,grey
GSPT2,0.5662438797889702,0.30781196573693315,No,No,0.258431914052037,Small,grey
GSR,-0.1571305144162789,-0.30438979575091807,No,No,0.14725928133463917,Small,grey
GSS,0.4717514149641908,0.10232838495718966,No,No,0.36942303000700116,Small,grey
GSTA4,-0.04230313854391987,-0.5241286598900885,No,No,0.48182552134616863,Small,grey
GSTCD,0.13760061177909053,-0.557070114124171,No,No,0.6946707259032615,Small,grey
GSTK1,-0.351218331688568,-0.6722779413376632,No,No,0.3210596096490952,Small,grey
GSTM2,0.6517451002730594,-0.10192528447558402,No,No,0.7536703847486435,Small,grey
GSTM3,0.26533157644011407,0.18182244930845037,No,No,0.0835091271316637,Small,grey
GSTM5,-0.46392877207869126,-0.8744155190068827,No,No,0.4104867469281915,Small,grey
GSTO1,0.4818535715661336,-0.1153452535469075,No,No,0.5971988251130411,Small,grey
GSTP1,-0.051426504471352,-0.3021813720998612,No,No,0.2507548676285092,Small,grey
GSTT1,-0.5065295150296496,-0.9029211186597603,No,No,0.3963916036301107,Small,grey
GSTT2B,NA,-1.7799450528032033,NA,Down,NA,NA,NA
GSTZ1,-0.7390731462332045,-0.5016399008077546,No,No,-0.23743324542544997,Small,grey
GTDC1,2.177375748152501,1.6286204384843677,Up,Up,0.5487553096681332,Small,yellow
GTF2A1,-0.5157259847743796,-0.48849966121986466,No,No,-0.02722632355451493,Small,grey
GTF2A2,-0.1483811857040358,-0.26641424830776206,No,No,0.11803306260372626,Small,grey
GTF2B,0.953827399853822,-0.9087181047113226,No,No,1.8625455045651447,Big,grey
GTF2E1,0.2501481401664212,-0.37947702827037944,No,No,0.6296251684368006,Small,grey
GTF2E2,0.4755823597899811,-0.39187246328037517,No,No,0.8674548230703563,Small,grey
GTF2F1,0.462623457480305,-0.5399153937519099,No,No,1.0025388512322149,Big,grey
GTF2F2,-0.07095065691364155,-0.5425801279276197,No,No,0.4716294710139781,Small,grey
GTF2H1,0.4110381744812268,-0.3827197790061154,No,No,0.7937579534873422,Small,grey
GTF2H3,0.11263377731164637,0.38702312310924736,No,No,-0.274389345797601,Small,grey
GTF2H4,0.41682531064518225,-0.03908294607369456,No,No,0.4559082567188768,Small,grey
GTF2I,0.801645965201681,-1.0949096593170662,No,Down,1.8965556245187472,Big,ltblue
GTF3A,-0.22320692769537587,-0.426616173314307,No,No,0.20340924561893114,Small,grey
GTF3C1,0.8000738712262265,-0.7027511125594952,No,No,1.5028249837857217,Big,grey
GTF3C2,0.7575419352808745,-0.533923538603748,No,No,1.2914654738846225,Big,grey
GTF3C3,0.3268150002340632,-0.7558586870139372,No,No,1.0826736872480005,Big,grey
GTF3C4,0.5771474460869159,-0.61425565475216,No,No,1.191403100839076,Big,grey
GTF3C5,1.2121377305907601,-0.6897994320133112,Up,No,1.9019371626040713,Big,blue
GTF3C6,-0.05109352969827796,-0.759614333111406,No,No,0.7085208034131281,Small,grey
GTPBP1,0.27258004964559124,0.06517847164368895,No,No,0.2074015780019023,Small,grey
GTPBP10,0.18362043513337745,-0.3952010836246753,No,No,0.5788215187580528,Small,grey
GTPBP2,1.0532051230815416,-0.05561788096851483,Up,No,1.1088230040500564,Big,blue
GTPBP3,0.0653512372784415,-0.005023899589494896,No,No,0.0703751368679364,Small,grey
GTPBP4,0.3502271515661426,-0.7691322062590356,No,No,1.1193593578251781,Big,grey
GTPBP6,NA,-1.109489147580339,NA,Down,NA,NA,NA
GUCY1A1,NA,-0.5726897865283131,NA,No,NA,NA,NA
GUCY1A2,0.257883558989346,0.9457536371550468,No,No,-0.6878700781657008,Small,grey
GUCY1B1,NA,0.20242575372887117,NA,No,NA,NA,NA
GUF1,0.18142789121458058,-0.2222078980848199,No,No,0.40363578929940047,Small,grey
GUK1,-0.30313109518254233,0.22508865049645443,No,No,-0.5282197456789968,Small,grey
GULP1,-1.4373406532800208,0.5476058184301289,Down,No,-1.9849464717101497,Big,blue
GUSB,0.6149358802165317,-1.159229051050838,No,Down,1.7741649312673697,Big,ltblue
GXYLT1,-0.13001649049977093,-0.5412062245862188,No,No,0.4111897340864479,Small,grey
GYG1,-2.6822874578450846,-0.7208857284631627,Down,No,-1.961401729381922,Big,blue
GYG2,-1.145445033117942,-0.0363723896649617,Down,No,-1.1090726434529803,Big,blue
GYS1,0.4453105595078126,-0.6723319787589803,No,No,1.117642538266793,Big,grey
H1F0,0.23021485514436613,-0.6294317029437391,No,No,0.8596465580881052,Small,grey
H1FX,1.5825738441278796,-1.2165561598406143,Up,Down,2.799130003968494,Big,red
H2AFX,0.5529252783617844,-0.33316965054830305,No,No,0.8860949289100875,Small,grey
H2AFY,0.4591933302714959,0.02378919643109967,No,No,0.4354041338403962,Small,grey
H2AFY2,1.175601179308936,0.5377693637412744,Up,No,0.6378318155676617,Small,blue
H3F3A,-0.2700521294684298,-1.0284291051121688,No,Down,0.758376975643739,Small,ltblue
H3F3B,0.34061195616713835,-1.0284291051121688,No,Down,1.3690410612793071,Big,ltblue
H6PD,-0.15953358543149998,-0.9889636050250914,No,No,0.8294300195935914,Small,grey
HAAO,-1.435715517830767,-1.176697007208082,Down,Down,-0.259018510622685,Small,yellow
HABP4,-0.39220190596109195,0.08878643245922291,No,No,-0.48098833842031485,Small,grey
HACD2,NA,0.13324486503466737,NA,No,NA,NA,NA
HACD3,NA,-0.17853129844394644,NA,No,NA,NA,NA
HACE1,0.4434555486894161,-0.5783467896284344,No,No,1.0218023383178505,Big,grey
HACL1,1.2343426056168245,0.4502918625797232,Up,No,0.7840507430371013,Small,blue
HADH,0.16645148388144282,-1.2790212285423284,No,Down,1.4454727124237712,Big,ltblue
HADHA,0.3064125385842491,-0.9367593918091455,No,No,1.2431719303933946,Big,grey
HADHB,-0.6491933215461259,-1.0012956637449264,No,Down,0.35210234219880054,Small,ltblue
HAGH,-0.033888080191323056,0.4060903175741579,No,No,-0.439978397765481,Small,grey
HAGHL,-0.5235378143530292,1.765802432613098,No,Up,-2.2893402469661273,Big,ltblue
HAPLN1,-1.5834676121029596,1.034429055043141,Down,Up,-2.6178966671461006,Big,red
HAPLN3,-2.5338362097865765,-0.012297358803383673,Down,No,-2.521538850983193,Big,blue
HARS,0.38023353054747533,0.3474653091057345,No,No,0.03276822144174085,Small,grey
HARS2,0.7604521859598927,-0.10468647719705793,No,No,0.8651386631569506,Small,grey
HAT1,-0.3918205147712083,-2.990905813326976,No,Down,2.5990852985557678,Big,ltblue
HAUS1,0.588269121507834,-1.451493236355673,No,Down,2.039762357863507,Big,ltblue
HAUS3,0.4487559924714142,-1.2630344058337943,No,Down,1.7117903983052085,Big,ltblue
HAUS4,0.561161083719441,-1.1953956889584307,No,Down,1.7565567726778717,Big,ltblue
HAUS5,0.9107154653090207,-1.197301440373617,No,Down,2.108016905682638,Big,ltblue
HAUS6,0.6260200313371184,-1.4881450475521127,No,Down,2.114165078889231,Big,ltblue
HAUS8,0.15742436518608693,-1.1510210437174289,No,Down,1.3084454089035158,Big,ltblue
HAX1,0.5566365907626398,-0.46696686527171494,No,No,1.0236034560343548,Big,grey
HBA1,-0.7641103471404982,-2.8204360085936937,No,Down,2.0563256614531955,Big,ltblue
HBA2,-0.27559228590912266,-2.8204360085936937,No,Down,2.544843722684571,Big,ltblue
HBB,-1.2030687718119486,-2.851151335500168,Down,Down,1.6480825636882193,Big,orange
HBE1,-0.034274856092248035,-2.6602012282739507,No,Down,2.6259263721817026,Big,ltblue
HBM,-1.8015291616435685,-2.8525967846956926,Down,Down,1.051067623052124,Big,orange
HBS1L,0.08706436620996016,0.02527423668462525,No,No,0.061790129525334914,Small,grey
HBZ,-0.35370393657049015,-2.906704137233099,No,Down,2.553000200662609,Big,ltblue
HCCS,-0.08570218255015027,-0.6015838438656225,No,No,0.5158816613154722,Small,grey
HCFC1,0.4221726719224348,-0.48748806582194426,No,No,0.90966073774437906,Small,grey
HCLS1,-3.0935227824910974,-1.4216402341030907,Down,Down,-1.6718825483880067,Big,orange
HCN1,2.0423743342250407,1.506959988719883,Up,Up,0.5354143455051577,Small,yellow
HCN3,0.5184030306193037,0.590815226966594,No,No,-0.07241219634729035,Small,grey
HCN4,0.2810550975942223,1.7060444973407103,No,Up,-1.424989399746488,Big,ltblue
HDAC1,0.44930002617942644,-1.8667584270273991,No,Down,2.316058453206826,Big,ltblue
HDAC2,0.9365753122649512,-0.42102001681049117,No,No,1.3575953290754423,Big,grey
HDAC3,0.6125296215736062,-0.7082181969669872,No,No,1.3207478185405934,Big,grey
HDAC4,0.6584362796435592,0.7443740274712773,No,No,-0.08593774782771813,Small,grey
HDAC5,0.10946577275689773,0.3114301345227055,No,No,-0.2019643617658078,Small,grey
HDAC6,0.4088584218159741,0.0508135694474241,No,No,0.35804485236855,Small,grey
HDAC7,0.5534967912559627,-0.39896913065119044,No,No,0.9524659219071532,Small,grey
HDAC8,0.3569835573594242,0.14388892671874398,No,No,0.21309463064068024,Small,grey
HDAC9,1.9290160783701127,1.1375035237499356,Up,Up,0.7915125546201771,Small,yellow
HDDC2,-0.6269531504138062,-0.3350095832654354,No,No,-0.2919435671483708,Small,grey
HDGF,0.9134647354490246,-0.5082644179507572,No,No,1.4217291533997818,Big,grey
HDGFL2,NA,-0.26483639328485076,NA,No,NA,NA,NA
HDGFL3,NA,0.8686214719376029,NA,No,NA,NA,NA
HDHD2,-0.45866816619536177,-0.05283199801604077,No,No,-0.405836168179321,Small,grey
HDHD3,-0.3005984986738808,-0.517597956062481,No,No,0.21699945738860027,Small,grey
